anime_id,title,genre,aired,episodes,members,score
592,Rainbow: Nisha Rokubou no Shichinin,"['Drama', 'Historical', 'Seinen', 'Thriller']",2010,26,247989,8.54
593,Zoku Owarimonogatari,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",2018,1,92016,8.55
594,Tenki no Ko,"['Drama', 'Fantasy', 'Romance', 'Slice of Life']",2019,1,130051,8.56
595,Saiki Kusuo no ()-nan 2,"['Slice of Life', 'Comedy', 'Supernatural', 'School', 'Shounen']",2018,24,180322,8.56
596,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Parody', 'Supernatural']",2019,1,116409,8.56
597,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen']",2015,24,358542,8.56
598,Boku no Hero Academia 3rd Season,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power']",2018,25,781026,8.56
599,Mushishi: Hihamukage,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",2014,1,85802,8.57
600,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,"['Action', 'Mecha', 'Sci-Fi', 'Space', 'Super Power']",2009,1,142624,8.58
601,Kara no Kyoukai 5: Mujun Rasen,"['Action', 'Mystery', 'Supernatural', 'Drama', 'Romance', 'Thriller']",2008,1,163519,8.58
602,Shouwa Genroku Rakugo Shinjuu,"['Drama', 'Historical', 'Josei']",2016,13,180661,8.59
603,Kimi no Suizou wo Tabetai,['Drama'],2018,1,179823,8.59
604,Zoku Natsume Yuujinchou,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",2009,13,173394,8.6
605,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",2016,39,351782,8.6
606,Boku no Hero Academia 2nd Season,"['Action', 'Comedy', 'Super Power', 'School', 'Shounen']",2017,25,1023413,8.6
607,Natsume Yuujinchou Go,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",2016,11,107673,8.61
608,Ansatsu Kyoushitsu 2nd Season,"['Action', 'Comedy', 'School', 'Shounen']",2016,25,579568,8.6
609,Bakuman. 3rd Season,"['Comedy', 'Drama', 'Romance', 'Shounen']",2012,25,225576,8.61
610,Mushishi Zoku Shou: Suzu no Shizuku,"['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']",2015,1,77143,8.61
611,Yojouhan Shinwa Taikei,"['Mystery', 'Comedy', 'Psychological', 'Romance']",2010,11,239592,8.62
612,Violet Evergarden,"['Slice of Life', 'Drama', 'Fantasy']",2018,13,635262,8.62
613,Sora yori mo Tooi Basho,"['Adventure', 'Comedy']",2018,13,238833,8.62
614,Ping Pong the Animation,"['Drama', 'Psychological', 'Seinen', 'Sports']",2014,11,196091,8.62
615,Natsume Yuujinchou San,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",2011,13,168440,8.62
616,Hajime no Ippo: Rising,"['Comedy', 'Sports', 'Drama', 'Shounen']",2013,25,137838,8.62
617,Haikyuu!!,"['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",2014,25,684654,8.62
618,Fate/Zero 2nd Season,"['Action', 'Supernatural', 'Magic', 'Fantasy']",2012,12,633594,8.62
619,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,"['Action', 'Fantasy', 'Magic', 'Supernatural']",2019,1,107754,8.65
620,Kizumonogatari II: Nekketsu-hen,"['Action', 'Mystery', 'Supernatural', 'Vampire']",2016,1,215925,8.64
621,Suzumiya Haruhi no Shoushitsu,"['Comedy', 'Mystery', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",2010,1,400446,8.68
622,Death Note,"['Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller', 'Shounen']",2006,37,1871043,8.65
623,Natsume Yuujinchou Roku,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",2017,11,101995,8.68
624,Yakusoku no Neverland,"['Sci-Fi', 'Mystery', 'Horror', 'Psychological', 'Thriller', 'Shounen']",2019,12,494214,8.69
625,Natsume Yuujinchou Shi,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",2012,13,161039,8.69
626,Monster,"['Drama', 'Horror', 'Mystery', 'Police', 'Psychological', 'Seinen', 'Thriller']",2004,74,459710,8.69
627,Hajime no Ippo: New Challenger,"['Comedy', 'Sports', 'Drama', 'Shounen']",2009,26,162463,8.69
628,Tengen Toppa Gurren Lagann,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",2007,27,982090,8.7
629,Ookami Kodomo no Ame to Yuki,"['Fantasy', 'Slice of Life']",2012,1,472563,8.7
630,Mushishi,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",2005,26,503625,8.71
631,Howl no Ugoku Shiro,"['Adventure', 'Drama', 'Fantasy', 'Romance']",2004,1,615722,8.71
632,Great Teacher Onizuka,"['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life']",1999,43,456381,8.71
633,Mushishi Zoku Shou,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",2014,10,185283,8.72
634,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,"['Action', 'Adventure', 'Shounen']",2018,39,255280,8.73
635,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,"['Comedy', 'Romance', 'School']",2019,1,118580,8.74
636,Gintama.: Shirogane no Tamashii-hen,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",2018,12,82056,8.74
637,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"['Action', 'Historical', 'Drama', 'Romance', 'Martial Arts', 'Samurai', 'Shounen']",1999,4,200024,8.75
638,Mushishi Zoku Shou 2nd Season,"['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']",2014,10,157406,8.76
639,Monogatari Series: Second Season,"['Mystery', 'Comedy', 'Supernatural', 'Romance', 'Vampire']",2013,26,397172,8.76
640,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",2018,14,67444,8.76
641,Code Geass: Hangyaku no Lelouch,"['Action', 'Military', 'Sci-Fi', 'Super Power', 'Drama', 'Mecha', 'School']",2006,25,1231546,8.76
642,Vinland Saga,"['Action', 'Adventure', 'Drama', 'Historical', 'Seinen']",2019,24,289086,8.78
643,Hajime no Ippo,"['Comedy', 'Sports', 'Drama', 'Shounen']",2000,75,301226,8.77
644,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"['Drama', 'Historical', 'Josei']",2017,12,106792,8.78
645,Mononoke Hime,"['Action', 'Adventure', 'Fantasy']",1997,1,656961,8.77
646,Cowboy Bebop,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Space']",1998,26,930311,8.81
647,Koe no Katachi,"['Drama', 'School', 'Shounen']",2016,1,842277,9.01
648,3-gatsu no Lion 2nd Season,"['Drama', 'Game', 'Seinen', 'Slice of Life']",2017,22,169544,9.02
649,Ginga Eiyuu Densetsu,"['Military', 'Sci-Fi', 'Space', 'Drama']",1988,110,175423,9.03
650,Gintama',"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",2011,51,278110,9.04
651,GintamaÂ°,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",2015,51,281594,9.05
652,Shingeki no Kyojin Season 3 Part 2,"['Action', 'Drama', 'Fantasy', 'Military', 'Mystery', 'Shounen', 'Super Power']",2019,10,446370,9.07
653,Kimi no Na wa.,"['Romance', 'Supernatural', 'School', 'Drama']",2016,1,1139878,9.09
654,Hunter x Hunter (2011),"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Super Power']",2011,148,1052761,9.11
655,Steins;Gate,"['Thriller', 'Sci-Fi']",2011,24,1331710,9.11
656,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,"['Action', 'Military', 'Sci-Fi', 'Mystery', 'Police', 'Mecha', 'Seinen']",2004,26,173629,8.52
657,Mushishi Zoku Shou: Odoro no Michi,"['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']",2014,1,63677,8.45
658,Versailles no Bara,"['Military', 'Historical', 'Drama', 'Romance', 'Shoujo']",1979,40,55924,8.35
659,Major S2,"['Comedy', 'Drama', 'Shounen', 'Sports']",2005,26,48876,8.31
660,Yuru Campâ³,"['Slice of Life', 'Comedy']",2018,12,209936,8.31
661,Hachimitsu to Clover II,"['Drama', 'Josei', 'Romance', 'Slice of Life']",2006,12,81189,8.29
662,Detective Conan (TV),"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",1996,2000,196953,8.24
663,Durarara!!,"['Action', 'Mystery', 'Supernatural']",2010,24,901721,8.24
664,Persona 3 the Movie 4: Winter of Rebirth,"['Action', 'Supernatural', 'Fantasy']",2016,1,38310,8.06
665,xxxHOLiC,"['Comedy', 'Drama', 'Mystery', 'Psychological', 'Supernatural']",2006,24,215639,8.06
666,Yowamushi Pedal,"['Comedy', 'Sports', 'Drama', 'Shounen']",2013,38,150992,8.06
667,Fate/kaleid liner Prisma Illya Movie: Sekka no Chikai,"['Action', 'Magic', 'Fantasy']",2017,1,47918,8.03
668,Final Fantasy VII: Advent Children Complete,"['Action', 'Fantasy', 'Super Power']",2009,1,104030,8.03
669,Grisaia no Rakuen,"['Drama', 'Harem', 'Psychological', 'Romance']",2015,10,240650,7.98
670,Suzumiya Haruhi no Yuuutsu,"['Comedy', 'Mystery', 'Parody', 'School', 'Sci-Fi', 'Slice of Life']",2006,14,639072,7.95
671,Sword Art Online Movie: Ordinal Scale,"['Action', 'Game', 'Adventure', 'Romance', 'Fantasy']",2017,1,360287,7.88
672,Pokemon: The Origin,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",2013,4,148257,7.84
673,Mobile Suit Gundam,"['Action', 'Military', 'Sci-Fi', 'Space', 'Mecha']",1979,43,81593,7.84
674,Little Witch Academia: Mahoujikake no Parade,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'School']",2015,1,124310,7.84
675,Kyousou Giga (TV),"['Action', 'Fantasy', 'Supernatural']",2013,10,124136,7.84
676,Koutetsujou no Kabaneri Movie 3: Unato Kessen,"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']",2019,1,46699,7.84
677,Hanasakeru Seishounen,"['Drama', 'Romance', 'Shoujo']",2009,39,50752,7.84
678,Hadashi no Gen,"['Drama', 'Historical']",1983,1,29787,7.84
679,Free!: Take Your Marks,"['School', 'Slice of Life', 'Sports']",2017,1,30357,7.84
680,Final Fantasy VII: Advent Children,"['Action', 'Super Power', 'Fantasy']",2005,1,175758,7.84
681,D.Gray-man Hallow,"['Action', 'Adventure', 'Super Power', 'Demons', 'Shounen']",2016,13,132734,7.84
682,Claymore,"['Action', 'Adventure', 'Super Power', 'Demons', 'Supernatural', 'Fantasy', 'Shounen']",2007,26,474189,7.84
683,Chuunibyou demo Koi ga Shitai!,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']",2012,12,715184,7.84
684,Berserk: Ougon Jidai-hen I - Haou no Tamago,"['Action', 'Military', 'Adventure', 'Demons', 'Supernatural', 'Fantasy', 'Seinen']",2012,1,135642,7.84
685,The Last: Naruto the Movie,"['Action', 'Super Power', 'Romance', 'Martial Arts', 'Shounen']",2014,1,225585,7.85
686,Saenai Heroine no Sodatekata â­,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",2017,11,172953,7.85
687,Non Non Biyori Repeat: Hotaru ga Tanoshinda,"['Comedy', 'School', 'Seinen', 'Slice of Life']",2016,1,25428,7.85
688,New Game!!,"['Game', 'Slice of Life', 'Comedy']",2017,12,157617,7.85
689,Mobile Suit Gundam SEED,"['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",2002,50,126362,7.85
690,Macross F Movie 1: Itsuwari no Utahime,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space']",2009,1,25145,7.85
691,Kyoukai no Kanata,"['Slice of Life', 'Supernatural', 'Fantasy']",2013,12,657517,7.85
692,InuYasha: Kuroi Tessaiga,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']",2008,1,25077,7.85
693,Golden Time,"['Comedy', 'Drama', 'Romance']",2013,24,510493,7.85
694,Dragon Ball Kai,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",2009,97,204556,7.85
695,Cardcaptor Sakura: Clear Card-hen,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",2018,22,76643,7.85
696,Break Blade 3: Kyoujin no Kizu,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",2010,1,51673,7.85
697,Baka to Test to Shoukanjuu Ni!,"['Comedy', 'Super Power', 'Romance', 'School']",2011,13,273371,7.85
698,Shiki,"['Mystery', 'Horror', 'Supernatural', 'Thriller', 'Vampire']",2010,22,392159,7.86
699,Shiki Specials,"['Mystery', 'Horror', 'Supernatural', 'Thriller', 'Vampire']",2011,2,52985,7.86
700,Lupin the Third: Mine Fujiko to Iu Onna,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Samurai', 'Seinen']",2012,13,40452,7.81
701,Lucky Star,"['Slice of Life', 'Comedy', 'Parody', 'School']",2007,24,447831,7.81
702,Little Busters!: EX,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']",2014,8,39876,7.81
703,JoJo no Kimyou na Bouken: Phantom Blood,"['Action', 'Adventure', 'Horror', 'Shounen', 'Vampire']",2007,1,26611,7.81
704,Jin-Rou,"['Military', 'Police', 'Psychological', 'Drama', 'Romance']",2000,1,104870,7.81
705,Fairy Tail: Final Series,"['Action', 'Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",2018,51,204865,7.81
706,Hana yori Dango,"['Drama', 'Romance', 'School', 'Shoujo']",1996,51,40897,7.81
707,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"['Adventure', 'Drama', 'Fantasy', 'Shounen']",1993,1,67650,7.81
708,Ueki no Housoku,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Drama', 'Shounen']",2005,51,86020,7.82
709,Slayers,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Fantasy']",1995,26,104006,7.82
710,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,"['Sci-Fi', 'Drama', 'Romance', 'Fantasy']",2017,12,210610,7.82
711,Shaman King,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",2001,64,252672,7.82
712,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,"['Adventure', 'Drama', 'Fantasy']",2005,1,40855,7.82
713,Keroro Gunsou,"['Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",2004,358,49210,7.82
714,Kami nomi zo Shiru Sekai,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",2010,12,431407,7.82
715,Haikyuu!!: Lev Genzan!,"['Sports', 'Shounen']",2015,1,55160,7.82
716,Detective Conan Movie 16: The Eleventh Striker,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen', 'Sports']",2012,1,25877,7.82
717,Bungou Stray Dogs,"['Action', 'Comedy', 'Mystery', 'Seinen', 'Super Power', 'Supernatural']",2016,12,506863,7.82
718,Yamato Nadeshiko Shichihengeâ¥,"['Comedy', 'Shoujo']",2006,25,118021,7.83
719,Tegamibachi Reverse,"['Adventure', 'Supernatural', 'Fantasy', 'Shounen']",2010,25,48460,7.83
720,Sidonia no Kishi: Daikyuu Wakusei Seneki,"['Action', 'Sci-Fi', 'Space', 'Mecha', 'Seinen']",2015,12,91228,7.83
721,Seto no Hanayome,"['Comedy', 'Parody', 'Romance', 'School', 'Shounen']",2007,26,235860,7.83
722,Ranma Â½,"['Slice of Life', 'Comedy', 'Martial Arts', 'Fantasy', 'Shounen']",1989,161,161913,7.83
723,Prison School,"['Comedy', 'Ecchi', 'Romance', 'School', 'Seinen']",2015,12,514893,7.83
724,One Punch Man Specials,"['Action', 'Comedy', 'Parody', 'Sci-Fi', 'Seinen', 'Super Power', 'Supernatural']",2015,6,171885,7.83
725,Nejimaki Seirei Senki: Tenkyou no Alderamin,"['Action', 'Adventure', 'Fantasy', 'Military']",2016,13,204101,7.83
726,Mobile Suit Gundam Wing: Endless Waltz,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",1997,3,36856,7.83
727,Kuroko no Basket 3rd Season NG-shuu,"['Comedy', 'Sports']",2015,9,25448,7.83
728,Jinrui wa Suitai Shimashita,"['Comedy', 'Fantasy', 'Seinen']",2012,12,139804,7.83
729,Hoozuki no Reitetsu,"['Comedy', 'Demons', 'Supernatural', 'Fantasy', 'Seinen']",2014,13,89318,7.83
730,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","['Action', 'Adventure', 'Fantasy', 'Military']",2015,12,482246,7.83
731,Yuru Yuri Nachuyachumi!+,"['Slice of Life', 'Comedy', 'Shoujo Ai']",2015,2,38033,7.84
732,Zan Sayonara Zetsubou Sensei Bangaichi,"['Comedy', 'Parody', 'School', 'Shounen']",2009,2,30714,7.84
733,Digimon Adventure tri. 3: Kokuhaku,"['Action', 'Adventure', 'Comedy', 'Drama']",2016,1,50882,7.83
734,Dragon Ball Kai (2014),"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",2014,61,96040,7.83
735,Seitokai Yakuindomo OVA,"['Comedy', 'School', 'Shounen', 'Slice of Life']",2011,8,93947,7.84
736,Michiko to Hatchin,"['Action', 'Adventure']",2008,22,123301,7.87
737,K-On!!: Keikaku!,"['Comedy', 'Music', 'School', 'Slice of Life']",2011,1,77561,7.87
738,Death Billiards,"['Game', 'Mystery', 'Psychological', 'Drama', 'Thriller']",2013,1,161006,7.97
739,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",2018,1,99128,8.23
740,One Punch Man: Road to Hero,"['Action', 'Sci-Fi', 'Comedy', 'Parody', 'Super Power', 'Supernatural', 'Seinen']",2015,1,189673,7.81
741,White Album 2,"['Drama', 'Music', 'Romance', 'Slice of Life']",2013,13,159640,7.8
742,Tsurezure Children,"['Comedy', 'Romance', 'School', 'Shounen']",2017,12,342318,7.8
743,Shingeki no Kyojin: Lost Girls,"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']",2017,3,109713,7.8
744,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Super Power']",2018,1,32214,7.8
745,School Rumble: Ichi Gakki Hoshuu,"['Comedy', 'Romance', 'School', 'Shounen']",2005,2,48906,7.8
746,Pandora Hearts,"['Adventure', 'Fantasy', 'Mystery', 'Shounen', 'Supernatural']",2009,25,320945,7.8
747,Mobile Suit Gundam Wing,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",1995,49,116607,7.8
748,K: Missing Kings,"['Action', 'Super Power', 'Supernatural']",2014,1,169338,7.8
749,Hayate no Gotoku!!,"['Action', 'Harem', 'Comedy', 'Parody', 'Romance', 'Shounen']",2009,25,89121,7.8
750,Genshiken 2,"['Comedy', 'Parody', 'Slice of Life']",2007,12,68079,7.8
751,Kuroko no Basket NG-shuu,"['Comedy', 'School', 'Shounen', 'Sports']",2012,9,46260,7.76
752,Hachimitsu to Clover Specials,"['Comedy', 'Drama', 'Josei', 'Romance', 'Slice of Life']",2005,2,25573,7.76
753,Fruits Basket,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'Shoujo']",2001,26,344327,7.76
754,Code Geass: Hangyaku no Lelouch II - Handou,"['Action', 'Mecha', 'Military', 'School', 'Sci-Fi', 'Super Power']",2018,1,37177,7.76
755,Chi's Sweet Home,"['Comedy', 'Slice of Life']",2008,104,48868,7.76
756,Araburu Kisetsu no Otome-domo yo.,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen']",2019,12,117725,7.76
757,Yamada-kun to 7-nin no Majo (TV),"['Comedy', 'Harem', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",2015,12,426707,7.77
758,Naruto: Shippuuden Movie 6 - Road to Ninja,"['Action', 'Adventure', 'Super Power', 'Martial Arts', 'Shounen']",2012,1,162379,7.77
759,Memories,"['Sci-Fi', 'Horror', 'Psychological', 'Drama']",1995,3,63751,7.77
760,Kimi to Boku.,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",2011,13,126957,7.77
761,Joshikousei no Mudazukai,"['Comedy', 'School']",2019,12,46409,7.77
762,Hetalia World Series,"['Comedy', 'Historical', 'Parody']",2010,48,86596,7.77
763,Hataraku Saibou (TV),"['Comedy', 'Shounen']",2018,13,259080,7.77
764,Enen no Shouboutai,"['Action', 'Supernatural', 'Shounen']",2019,24,314178,7.77
765,Bishoujo Senshi Sailor Moon R: The Movie,"['Drama', 'Magic', 'Romance', 'Shoujo']",1993,1,44904,7.77
766,Babylon,"['Mystery', 'Psychological', 'Thriller']",2019,12,64960,7.77
767,Arslan Senki (TV),"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Shounen']",2015,25,259601,7.77
768,Ao Haru Ride,"['Comedy', 'Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']",2014,12,428700,7.77
769,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","['Drama', 'Fantasy', 'Romance', 'Shoujo']",2016,1,45124,7.77
770,Yowamushi Pedal: New Generation,"['Comedy', 'Sports', 'Drama', 'Shounen']",2017,25,48027,7.78
771,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,"['Slice of Life', 'Drama', 'Fantasy']",2019,1,44496,7.78
772,Seikai no Senki,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']",2000,13,25503,7.78
773,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata niï¼¿ï¼¿,"['Action', 'Sci-Fi', 'Police', 'Psychological']",2019,1,31141,7.78
774,Rozen Maiden: OuvertÃ¼re,"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",2006,2,52361,7.78
775,Penguin Highway,"['Fantasy', 'Sci-Fi']",2018,1,28562,7.78
776,Kill la Kill Specials,"['Action', 'Comedy', 'Super Power', 'School']",2014,2,135356,7.78
777,Kami nomi zo Shiru Sekai: Tenri-hen,"['Comedy', 'Harem', 'Romance', 'Supernatural', 'Shounen']",2012,2,100612,7.78
778,Hellsing: Digest for Freaks,"['Action', 'Horror', 'Military', 'Seinen', 'Super Power', 'Supernatural', 'Vampire']",2006,1,30309,7.78
779,Hai to Gensou no Grimgar,"['Action', 'Adventure', 'Drama', 'Fantasy']",2016,12,442214,7.78
780,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,"['Action', 'Mystery', 'Supernatural']",2015,1,44215,7.78
781,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']",2015,13,783511,7.78
782,Break Blade 2: Ketsubetsu no Michi,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",2010,1,54338,7.78
783,Udon no Kuni no Kiniro Kemari,"['Slice of Life', 'Fantasy', 'Seinen']",2016,12,80937,7.79
784,Toaru Kagaku no Railgun,"['Action', 'Sci-Fi', 'Super Power']",2009,24,358544,7.79
785,Tetsuwan Birdy Decode:02,"['Action', 'Sci-Fi', 'Comedy']",2009,12,40255,7.79
786,Seitokai Yakuindomo*,"['Slice of Life', 'Comedy', 'School', 'Shounen']",2014,13,167260,7.79
787,Machikado Mazoku,"['Comedy', 'Magic', 'Slice of Life']",2019,12,49316,7.79
788,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,"['Action', 'Supernatural', 'Fantasy']",2015,1,88166,7.79
789,Kyou kara Maou!,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']",2004,78,79696,7.79
790,Inuyashiki,"['Action', 'Drama', 'Psychological', 'Sci-Fi', 'Seinen']",2017,11,294772,7.79
791,Hourou Musuko,"['Drama', 'Romance', 'School', 'Seinen', 'Slice of Life']",2011,11,87742,7.79
792,Golden Kamuy,"['Action', 'Adventure', 'Historical', 'Seinen']",2018,12,131442,7.79
793,Bokura wa Minna Kawai-sou,"['Slice of Life', 'Comedy', 'Romance', 'School', 'Seinen']",2014,12,258644,7.79
794,Binbougami ga!,"['Comedy', 'Parody', 'Shounen', 'Supernatural']",2012,13,173331,7.79
795,Arakawa Under the Bridge x Bridge,"['Comedy', 'Romance', 'Seinen']",2010,13,118779,7.79
796,Aggressive Retsuko (ONA),"['Slice of Life', 'Comedy']",2018,10,68686,7.79
797,Free!: Eternal Summer,"['Slice of Life', 'Comedy', 'Sports', 'Drama', 'School']",2014,13,241259,7.8
798,Digimon Adventure: Bokura no War Game!,"['Sci-Fi', 'Adventure', 'Comedy', 'Kids']",2000,1,54400,7.8
799,Bishoujo Senshi Sailor Moon Crystal Season III,"['Demons', 'Magic', 'Romance', 'Shoujo']",2016,13,32711,7.8
800,Aoi Bungaku Series,"['Drama', 'Historical', 'Psychological', 'Seinen', 'Thriller']",2009,12,140656,7.8
801,Ajin 2nd Season,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']",2016,13,178635,7.8
802,Psycho-Pass Movie,"['Action', 'Military', 'Police', 'Sci-Fi']",2015,1,173023,7.81
803,Macross Plus,"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",1994,4,33140,7.77
804,Shigatsu wa Kimi no Uso: Moments,"['Music', 'Shounen']",2015,1,71224,7.77
805,Death Note: Rewrite,"['Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller']",2007,2,128464,7.78
806,Kyoukai no Kanata: Shinonome,"['Fantasy', 'Slice of Life', 'Supernatural']",2014,1,76594,7.72
807,Kidou Keisatsu Patlabor: On Television,"['Comedy', 'Mecha', 'Police', 'Sci-Fi']",1989,47,25010,7.72
